"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in USD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, per-item fees  and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","account type","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","giftwrap credits tax","Regulatory Fee","Tax On Regulatory Fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"May 1, 2024 2:13:47 PM PDT","20443070481","Order","111-7661915-7617851","ZI-Q3C5-CCT3","25 Black Zucchini Seeds for Gardening - Non GMO Heirloom Garden Plants, Seeds & Bulbs - Plant Seeds Zucchini Organic Fresh - Organic Zucchini Fresh Se","1","amazon.com","Standard Orders","Amazon","MANTECA","CA","95337-8578","MarketplaceFacilitator","7.95","0","0.99","0","0","0","0","0","-0.99","0","0","0","-2.29","0","0","5.66"
"May 1, 2024 2:23:14 PM PDT","20443070481","Order","112-9039779-1479459","RX-DJCO-J14R","25 Red Velvet Queen Sunflower Seeds - Sunflower Seeds for Planting - Garden Plant - Sunflower Seeds - Garden Seed Sunflower Gifts - Non GMO Heirloom S","1","amazon.com","Standard Orders","Amazon","YARDLEY","PA","19067","MarketplaceFacilitator","8.95","0.54","0","0","0","0","0","0","0","0","-0.54","0","-2.29","0","0","6.66"
"May 1, 2024 2:50:46 PM PDT","20443070481","Order","113-8982004-3231423","PV-5GL0-SRX6","50 Lemon Cucumber Seeds for Gardening - Non GMO Heirloom Home Garden Plants, Seeds & Bulbs - Vegetable Seeds Gifts - Plant Seeds for Lemons Cucumber F","1","amazon.com","Standard Orders","Amazon","DALLAS","OR","97338-1278","","7.95","0","0","0","0","0","0","0","0","0","0","0","-2.29","0","0","5.66"
"May 1, 2024 3:10:11 PM PDT","20443070481","Order","111-0264752-7085030","RX-DJCO-J14R","25 Red Velvet Queen Sunflower Seeds - Sunflower Seeds for Planting - Garden Plant - Sunflower Seeds - Garden Seed Sunflower Gifts - Non GMO Heirloom S","1","amazon.com","Standard Orders","Amazon","MC COOK","NEBRASKA","69001-4411","MarketplaceFacilitator","8.95","0.67","0","0","0","0","0","0","0","0","-0.67","0","-2.29","0","0","6.66"
"May 1, 2024 3:38:13 PM PDT","20443070481","Order","114-8421833-9485060","ZC-A33U-YCNC","5000 Wildflower Seeds (23 Varieties) - Non-GMO Heirloom Wildflower Seeds Perennial Bulk - Garden Plant - Wild Flower Seeds - Garden Wildflower Seed Mi","1","amazon.com","Standard Orders","Amazon","BENTON","PA","17814-0475","MarketplaceFacilitator","14.95","0.90","0","0","0","0","0","0","0","0","-0.90","0","-3.06","0","0","11.89"
"May 1, 2024 4:01:58 PM PDT","20443070481","Order","112-5816799-2086625","ZI-Q3C5-CCT3","25 Black Zucchini Seeds for Gardening - Non GMO Heirloom Garden Plants, Seeds & Bulbs - Plant Seeds Zucchini Organic Fresh - Organic Zucchini Fresh Se","1","amazon.com","Standard Orders","Amazon","CANTON","NC","28716-7112","MarketplaceFacilitator","7.95","0.56","0","0","0","0","0","0","0","0","-0.56","0","-2.29","0","0","5.66"
"May 1, 2024 4:23:56 PM PDT","20443070481","Order","113-5007503-4484222","QY-TMEU-IJVZ","25 Sunflower Seeds for Planting - Non GMO Heirloom Garden Plant Purple Chocolate Cherry Sunflower Seeds - Sunflower Seeds - Garden Seed Sunflower Gift","1","amazon.com","Standard Orders","Amazon","STAFFORD SPRINGS","CT","06076-4320","MarketplaceFacilitator","7.95","0.50","0","0","0","0","0","0","0","0","-0.50","0","-2.29","0","0","5.66"
"May 1, 2024 5:07:08 PM PDT","20443070481","Order","114-4651481-7654632","ZI-Q3C5-CCT3","25 Black Zucchini Seeds for Gardening - Non GMO Heirloom Garden Plants, Seeds & Bulbs - Plant Seeds Zucchini Organic Fresh - Organic Zucchini Fresh Se","1","amazon.com","Standard Orders","Amazon","ANTIOCH","TN","37013-3927","MarketplaceFacilitator","7.95","0.74","0","0","0","0","0","0","0","0","-0.74","0","-2.29","0","0","5.66"
"May 1, 2024 6:40:23 PM PDT","20443070481","Order","113-2111237-9437837","KA-FJFW-5MGA","60000+ Wildflower Seeds: 23 Wildflowers Varieties - Non GMO Heirloom Wildflower Seeds Perennial Bulk - Garden Plant - Wild Flower Seeds Perennial - Wi","1","amazon.com","Standard Orders","Amazon","Tonganoxie","Ks","66086","MarketplaceFacilitator","17.95","1.35","0","0","0","0","0","0","0","0","-1.35","0","-3.06","0","0","14.89"
"May 1, 2024 7:39:52 PM PDT","20443070481","Order","114-9060739-7380247","ZI-Q3C5-CCT3","25 Black Zucchini Seeds for Gardening - Non GMO Heirloom Garden Plants, Seeds & Bulbs - Plant Seeds Zucchini Organic Fresh - Organic Zucchini Fresh Se","1","amazon.com","Standard Orders","Amazon","NEWPORT NEWS","VA","23602-6848","MarketplaceFacilitator","7.95","0.48","0.99","0","0","0","0","0","-0.99","0","-0.48","0","-2.29","0","0","5.66"
"May 1, 2024 10:15:37 PM PDT","20443070481","Order","112-0387963-9632219","ZI-Q3C5-CCT3","25 Black Zucchini Seeds for Gardening - Non GMO Heirloom Garden Plants, Seeds & Bulbs - Plant Seeds Zucchini Organic Fresh - Organic Zucchini Fresh Se","1","amazon.com","Standard Orders","Amazon","Maple Valley","WA","98038","MarketplaceFacilitator","7.95","0.70","0","0","0","0","0","0","0","0","-0.70","0","-2.29","0","0","5.66"
"May 1, 2024 10:16:28 PM PDT","20443070481","Order","113-8525876-0763406","ZI-Q3C5-CCT3","25 Black Zucchini Seeds for Gardening - Non GMO Heirloom Garden Plants, Seeds & Bulbs - Plant Seeds Zucchini Organic Fresh - Organic Zucchini Fresh Se","1","amazon.com","Standard Orders","Amazon","LIBERTY","MO","64068-1823","MarketplaceFacilitator","7.95","0.46","0","0","0","0","0","0","0","0","-0.46","0","-2.29","0","0","5.66"
"May 1, 2024 11:27:20 PM PDT","20443070481","Order","111-5373825-4403459","ZI-Q3C5-CCT3","25 Black Zucchini Seeds for Gardening - Non GMO Heirloom Garden Plants, Seeds & Bulbs - Plant Seeds Zucchini Organic Fresh - Organic Zucchini Fresh Se","1","amazon.com","Standard Orders","Amazon","Indio","CA","92203","MarketplaceFacilitator","7.95","0","0","0","0","0","0","0","0","0","0","0","-2.29","0","0","5.66"
"May 1, 2024 11:47:20 PM PDT","20443070481","Order","114-0282214-5287419","JE-KQJH-GV5L","25 Teddy Bear Sunflower Seeds - Sunflower Seeds for Planting - Garden Plant - Sunflower Seeds - Garden Seed Sunflower Gifts - Non GMO Heirloom Sun Flo","1","amazon.com","Standard Orders","Amazon","FORSYTH","MO","65653-7118","MarketplaceFacilitator","9.95","0.42","0","0","0","0","0","0","0","0","-0.42","0","-2.29","0","0","7.66"
"May 2, 2024 12:31:36 AM PDT","20443070481","Order","112-9972599-1668208","PV-5GL0-SRX6","50 Lemon Cucumber Seeds for Gardening - Non GMO Heirloom Home Garden Plants, Seeds & Bulbs - Vegetable Seeds Gifts - Plant Seeds for Lemons Cucumber F","1","amazon.com","Standard Orders","Amazon","LONGMONT","CO","80503-9003","MarketplaceFacilitator","7.95","0.41","0.75","0","0","0","0","0","-0.75","0","-0.41","0","-2.29","0","0","5.66"
"May 2, 2024 2:02:18 AM PDT","20458744831","Order","111-5142967-1148203","JE-KQJH-GV5L","25 Teddy Bear Sunflower Seeds - Sunflower Seeds for Planting - Garden Plant - Sunflower Seeds - Garden Seed Sunflower Gifts - Non GMO Heirloom Sun Flo","1","amazon.com","Standard Orders","Amazon","Salem","OR","97304","","9.95","0","0","0","0","0","0","0","0","0","0","0","-2.29","0","0","7.66"
"May 2, 2024 3:39:22 AM PDT","20458744831","Order","113-0822979-0041051","JE-KQJH-GV5L","25 Teddy Bear Sunflower Seeds - Sunflower Seeds for Planting - Garden Plant - Sunflower Seeds - Garden Seed Sunflower Gifts - Non GMO Heirloom Sun Flo","2","amazon.com","Standard Orders","Amazon","Broadview","MT","59015","","19.90","0","0","0","0","0","0","0","0","0","0","0","-4.58","0","0","15.32"
"May 2, 2024 4:10:44 AM PDT","20458744831","Order","111-3753698-2075453","UA-KOVX-26KG","50 California Giant Zinnia Seeds Mix- Non GMO Heirloom Giant Zinnia Seeds for Planting Outdoors - Garden Plant - Mix Zinnia Seeds - Zinnia Seeds for P","1","amazon.com","Standard Orders","Amazon","COLLEYVILLE","TX","76034-4333","MarketplaceFacilitator","8.95","0.74","0","0","0","0","0","0","0","0","-0.74","0","-2.29","0","0","6.66"
"May 2, 2024 4:15:46 AM PDT","20458744831","Order","112-6234433-0925802","JE-KQJH-GV5L","25 Teddy Bear Sunflower Seeds - Sunflower Seeds for Planting - Garden Plant - Sunflower Seeds - Garden Seed Sunflower Gifts - Non GMO Heirloom Sun Flo","1","amazon.com","Standard Orders","Amazon","DINGMANS FERRY","PA","18328-4343","MarketplaceFacilitator","9.95","0.60","0","0","0","0","0","0","0","0","-0.60","0","-2.29","0","0","7.66"
"May 2, 2024 4:22:42 AM PDT","20458744831","Order","112-4969941-4762631","JE-KQJH-GV5L","25 Teddy Bear Sunflower Seeds - Sunflower Seeds for Planting - Garden Plant - Sunflower Seeds - Garden Seed Sunflower Gifts - Non GMO Heirloom Sun Flo","1","amazon.com","Standard Orders","Amazon","CLEVELAND","GA","30528-5809","MarketplaceFacilitator","9.95","0.70","0.39","0","0","0","0","0","-0.39","0","-0.70","0","-2.29","0","0","7.66"
"May 2, 2024 4:30:09 AM PDT","20458744831","Order","113-6079686-7805039","JE-KQJH-GV5L","25 Teddy Bear Sunflower Seeds - Sunflower Seeds for Planting - Garden Plant - Sunflower Seeds - Garden Seed Sunflower Gifts - Non GMO Heirloom Sun Flo","1","amazon.com","Standard Orders","Amazon","PORTLAND","OR","97229-7354","","9.95","0","0","0","0","0","0","0","0","0","0","0","-2.29","0","0","7.66"
"May 2, 2024 6:07:49 AM PDT","20458744831","Service Fee","","","Cost of Advertising","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-281.10","0","-281.10"
"May 2, 2024 8:03:51 AM PDT","20458744831","Order","112-7367730-9635443","RX-DJCO-J14R","25 Red Velvet Queen Sunflower Seeds - Sunflower Seeds for Planting - Garden Plant - Sunflower Seeds - Garden Seed Sunflower Gifts - Non GMO Heirloom S","1","amazon.com","Standard Orders","Amazon","FOUNTAIN","CO","80817-8102","MarketplaceFacilitator","8.95","0.67","0","0","0","0","0","0","0","0","-0.67","0","-2.29","0","0","6.66"
"May 2, 2024 8:45:58 AM PDT","20458744831","Order","114-1926184-1380236","JE-KQJH-GV5L","25 Teddy Bear Sunflower Seeds - Sunflower Seeds for Planting - Garden Plant - Sunflower Seeds - Garden Seed Sunflower Gifts - Non GMO Heirloom Sun Flo","1","amazon.com","Standard Orders","Amazon","VIRGINIA BEACH","VA","23456-6118","MarketplaceFacilitator","9.95","0.60","0.03","0","0","0","0","0","-0.03","0","-0.60","0","-2.29","0","0","7.66"
"May 2, 2024 8:47:39 AM PDT","20458744831","Order","112-7202360-0631405","JE-KQJH-GV5L","25 Teddy Bear Sunflower Seeds - Sunflower Seeds for Planting - Garden Plant - Sunflower Seeds - Garden Seed Sunflower Gifts - Non GMO Heirloom Sun Flo","1","amazon.com","Standard Orders","Amazon","CUBA","NY","14727-9614","MarketplaceFacilitator","9.95","0.80","2.34","0","0","0","0","0","-2.34","0","-0.80","0","-2.29","0","0","7.66"
"May 2, 2024 11:10:11 AM PDT","20458744831","Order","114-6312596-0725038","JE-KQJH-GV5L","25 Teddy Bear Sunflower Seeds - Sunflower Seeds for Planting - Garden Plant - Sunflower Seeds - Garden Seed Sunflower Gifts - Non GMO Heirloom Sun Flo","1","amazon.com","Standard Orders","Amazon","SOLSBERRY","IN","47459-8343","MarketplaceFacilitator","9.95","0.70","0","0","0","0","0","0","0","0","-0.70","0","-2.29","0","0","7.66"
"May 2, 2024 11:10:24 AM PDT","20458744831","Order","112-8235952-5854640","JE-KQJH-GV5L","25 Teddy Bear Sunflower Seeds - Sunflower Seeds for Planting - Garden Plant - Sunflower Seeds - Garden Seed Sunflower Gifts - Non GMO Heirloom Sun Flo","1","amazon.com","Standard Orders","Amazon","LANSING","MI","48911-6321","MarketplaceFacilitator","9.95","0.60","0","0","0","0","0","0","0","0","-0.60","0","-2.29","0","0","7.66"
"May 2, 2024 11:36:22 AM PDT","20458744831","Order","114-5624295-3836233","ZI-Q3C5-CCT3","25 Black Zucchini Seeds for Gardening - Non GMO Heirloom Garden Plants, Seeds & Bulbs - Plant Seeds Zucchini Organic Fresh - Organic Zucchini Fresh Se","1","amazon.com","Standard Orders","Amazon","GARDNERVILLE","NV","89460-6549","MarketplaceFacilitator","7.95","0","0","0","0","0","0","0","0","0","0","0","-2.29","0","0","5.66"
"May 2, 2024 11:40:58 AM PDT","20458744831","Order","111-8621167-4641866","PV-5GL0-SRX6","50 Lemon Cucumber Seeds for Gardening - Non GMO Heirloom Home Garden Plants, Seeds & Bulbs - Vegetable Seeds Gifts - Plant Seeds for Lemons Cucumber F","1","amazon.com","Standard Orders","Amazon","HAWLEY","TX","79525-2557","MarketplaceFacilitator","7.95","0","0","0","0","0","0","0","0","0","0","0","-2.29","0","0","5.66"
"May 2, 2024 12:19:16 PM PDT","20458744831","Order","111-0206440-8745866","N5-KL1Y-TRFX","50 Mammoth Sunflower Seeds - Non GMO Heirloom Sunflower Seeds for Planting - Garden Plant - Sunflower Seeds - Garden Seed Sunflower Gifts - Sun Flower","1","amazon.com","Standard Orders","Amazon","WEST BEND","WI","53090-2721","MarketplaceFacilitator","7.95","0.44","0","0","0","0","0","0","0","0","-0.44","0","-2.29","0","0","5.66"
"May 2, 2024 12:33:13 PM PDT","20458744831","Order","111-0407327-9125814","RX-DJCO-J14R","25 Red Velvet Queen Sunflower Seeds - Sunflower Seeds for Planting - Garden Plant - Sunflower Seeds - Garden Seed Sunflower Gifts - Non GMO Heirloom S","1","amazon.com","Standard Orders","Amazon","MELROSE","IA","52569-8613","MarketplaceFacilitator","8.95","0.63","0.54","0","0","0","0","0","0","0","-0.63","0","-2.83","0","0","6.66"
"May 2, 2024 1:21:25 PM PDT","20458744831","Order","111-0908679-1043446","ZC-A33U-YCNC","5000 Wildflower Seeds (23 Varieties) - Non-GMO Heirloom Wildflower Seeds Perennial Bulk - Garden Plant - Wild Flower Seeds - Garden Wildflower Seed Mi","1","amazon.com","Standard Orders","Amazon","CLARKSTON","MICHIGAN","48348-4917","MarketplaceFacilitator","14.95","0.90","0","0","0","0","0","0","0","0","-0.90","0","-3.06","0","0","11.89"
"May 2, 2024 2:10:26 PM PDT","20458744831","Order","113-8904806-6175404","PV-5GL0-SRX6","50 Lemon Cucumber Seeds for Gardening - Non GMO Heirloom Home Garden Plants, Seeds & Bulbs - Vegetable Seeds Gifts - Plant Seeds for Lemons Cucumber F","1","amazon.com","Standard Orders","Amazon","FLORENCE","AL","35633-2012","MarketplaceFacilitator","7.95","0","0","0","0","0","0","0","0","0","0","0","-2.29","0","0","5.66"
"May 2, 2024 4:00:12 PM PDT","20458744831","Order","113-6867970-5722608","JE-KQJH-GV5L","25 Teddy Bear Sunflower Seeds - Sunflower Seeds for Planting - Garden Plant - Sunflower Seeds - Garden Seed Sunflower Gifts - Non GMO Heirloom Sun Flo","1","amazon.com","Standard Orders","Amazon","BROKEN ARROW","OK","74012-7596","MarketplaceFacilitator","9.95","0.84","0","0","0","0","0","0","0","0","-0.84","0","-2.29","0","0","7.66"
"May 2, 2024 4:31:38 PM PDT","20458744831","Order","112-2326133-7902619","D0-QCFE-FUO4","200 Cabbage Seeds for Gardening - Non GMO Heirloom Garden Plants, Seeds & Bulbs - Vegetable Seeds Gifts - Plant Seeds Cabbage - Organic Cabbage Seeds","1","amazon.com","Standard Orders","Amazon","Remsen","NY","13438","MarketplaceFacilitator","7.95","0.70","0","0","0","0","0","0","0","0","-0.70","0","-2.29","0","0","5.66"
"May 2, 2024 5:07:02 PM PDT","20458744831","Order","111-9678950-3227426","ZC-A33U-YCNC","5000 Wildflower Seeds (23 Varieties) - Non-GMO Heirloom Wildflower Seeds Perennial Bulk - Garden Plant - Wild Flower Seeds - Garden Wildflower Seed Mi","1","amazon.com","Standard Orders","Amazon","HOMOSASSA","FL","34448-1903","MarketplaceFacilitator","14.95","0","0","0","0","0","0","0","0","0","0","0","-3.06","0","0","11.89"
"May 2, 2024 5:08:17 PM PDT","20458744831","Order","114-5794629-7529830","ZC-A33U-YCNC","5000 Wildflower Seeds (23 Varieties) - Non-GMO Heirloom Wildflower Seeds Perennial Bulk - Garden Plant - Wild Flower Seeds - Garden Wildflower Seed Mi","1","amazon.com","Standard Orders","Amazon","HOMOSASSA","FL","34448-1903","MarketplaceFacilitator","14.95","0","0","0","0","0","0","0","0","0","0","0","-3.06","0","0","11.89"
"May 2, 2024 5:59:58 PM PDT","20458744831","Order","111-5476747-1758624","ZI-Q3C5-CCT3","25 Black Zucchini Seeds for Gardening - Non GMO Heirloom Garden Plants, Seeds & Bulbs - Plant Seeds Zucchini Organic Fresh - Organic Zucchini Fresh Se","1","amazon.com","Standard Orders","Amazon","BREWSTER","NY","10509-1017","MarketplaceFacilitator","7.95","0.67","0","0","0","0","0","0","0","0","-0.67","0","-2.29","0","0","5.66"
"May 2, 2024 6:15:00 PM PDT","20458744831","Order","113-5851583-5549855","RX-DJCO-J14R","25 Red Velvet Queen Sunflower Seeds - Sunflower Seeds for Planting - Garden Plant - Sunflower Seeds - Garden Seed Sunflower Gifts - Non GMO Heirloom S","1","amazon.com","Standard Orders","Amazon","PATTERSONVILLE","NY","12137-4220","MarketplaceFacilitator","8.95","0.72","6.99","0.56","0","0","0","0","0","0","-1.28","0","-9.28","0","0","6.66"
"May 2, 2024 7:06:28 PM PDT","20458744831","Order","112-4348245-1098660","D0-QCFE-FUO4","200 Cabbage Seeds for Gardening - Non GMO Heirloom Garden Plants, Seeds & Bulbs - Vegetable Seeds Gifts - Plant Seeds Cabbage - Organic Cabbage Seeds","1","amazon.com","Standard Orders","Amazon","KISSIMMEE","FL","34743-3324","MarketplaceFacilitator","7.95","0","0","0","0","0","0","0","0","0","0","0","-2.29","0","0","5.66"
"May 2, 2024 8:14:51 PM PDT","20458744831","Order","113-9812141-3264251","JE-KQJH-GV5L","25 Teddy Bear Sunflower Seeds - Sunflower Seeds for Planting - Garden Plant - Sunflower Seeds - Garden Seed Sunflower Gifts - Non GMO Heirloom Sun Flo","1","amazon.com","Standard Orders","Amazon","MAPLETON","UT","84664-4910","MarketplaceFacilitator","9.95","0.73","0","0","0","0","0","0","0","0","-0.73","0","-2.29","0","0","7.66"
"May 2, 2024 9:36:33 PM PDT","20458744831","Order","113-1344195-2609028","ZI-Q3C5-CCT3","25 Black Zucchini Seeds for Gardening - Non GMO Heirloom Garden Plants, Seeds & Bulbs - Plant Seeds Zucchini Organic Fresh - Organic Zucchini Fresh Se","1","amazon.com","Standard Orders","Amazon","DES PLAINES","IL","60016-2671","MarketplaceFacilitator","7.95","0.80","0","0","0","0","0","0","0","0","-0.80","0","-2.29","0","0","5.66"
"May 2, 2024 10:18:26 PM PDT","20458744831","Order","112-8622690-0585867","UA-KOVX-26KG","50 California Giant Zinnia Seeds Mix- Non GMO Heirloom Giant Zinnia Seeds for Planting Outdoors - Garden Plant - Mix Zinnia Seeds - Zinnia Seeds for P","1","amazon.com","Standard Orders","Amazon","ROCHESTER","NY","14617-3113","MarketplaceFacilitator","8.95","0.64","0","0","0","0","0","0","-1.01","0","-0.64","0","-2.29","0","0","5.65"
"May 2, 2024 11:10:23 PM PDT","20458744831","Order","112-1618137-1024259","UA-KOVX-26KG","50 California Giant Zinnia Seeds Mix- Non GMO Heirloom Giant Zinnia Seeds for Planting Outdoors - Garden Plant - Mix Zinnia Seeds - Zinnia Seeds for P","1","amazon.com","Standard Orders","Amazon","FERNDALE","MI","48220-3330","MarketplaceFacilitator","8.95","0.54","0","0","0","0","0","0","0","0","-0.54","0","-2.29","0","0","6.66"
"May 2, 2024 11:10:40 PM PDT","20458744831","Order","113-1546707-0154659","ZI-Q3C5-CCT3","25 Black Zucchini Seeds for Gardening - Non GMO Heirloom Garden Plants, Seeds & Bulbs - Plant Seeds Zucchini Organic Fresh - Organic Zucchini Fresh Se","1","amazon.com","Standard Orders","Amazon","FORT PIERCE","FL","34945-5703","MarketplaceFacilitator","7.95","0","0","0","0","0","0","0","0","0","0","0","-2.29","0","0","5.66"
"May 2, 2024 11:15:07 PM PDT","20458744831","Order","112-2350719-0423463","UA-KOVX-26KG","50 California Giant Zinnia Seeds Mix- Non GMO Heirloom Giant Zinnia Seeds for Planting Outdoors - Garden Plant - Mix Zinnia Seeds - Zinnia Seeds for P","1","amazon.com","Standard Orders","Amazon","JACKSONVILLE","FL","32246-8454","MarketplaceFacilitator","8.95","0","0","0","0","0","0","0","0","0","0","0","-2.29","0","0","6.66"
"May 2, 2024 11:32:26 PM PDT","20458744831","Order","111-0908679-1043446","ZC-A33U-YCNC","5000 Wildflower Seeds (23 Varieties) - Non-GMO Heirloom Wildflower Seeds Perennial Bulk - Garden Plant - Wild Flower Seeds - Garden Wildflower Seed Mi","1","amazon.com","Standard Orders","Amazon","CLARKSTON","MICHIGAN","48348-4917","MarketplaceFacilitator","14.95","0.90","0","0","0","0","0","0","0","0","-2.70","0","-3.06","0","0","10.09"
"May 2, 2024 11:32:26 PM PDT","20458744831","Order","111-0908679-1043446","ZC-A33U-YCNC","5000 Wildflower Seeds (23 Varieties) - Non-GMO Heirloom Wildflower Seeds Perennial Bulk - Garden Plant - Wild Flower Seeds - Garden Wildflower Seed Mi","1","amazon.com","Standard Orders","Amazon","CLARKSTON","MICHIGAN","48348-4917","","14.95","0.90","0","0","0","0","0","0","0","0","0","0","-3.06","0","0","12.79"
