"Inclut les transactions Amazon Marketplace, Expédié par Amazon et Amazon Webstore",,,,,,,,,,,,,,,,,,,,,,,,,,
"Tous les montants sont en EUR, sauf mention contraire.",,,,,,,,,,,,,,,,,,,,,,,,,,
Définitions :,,,,,,,,,,,,,,,,,,,,,,,,,,
"Taxes collectées sur les ventes : inclut les taxes collectées auprès des acheteurs sur la vente de produits, la livraison et l'emballage.",,,,,,,,,,,,,,,,,,,,,,,,,,
Frais de vente : Incluent des frais de clôture variable et des frais de référence.,,,,,,,,,,,,,,,,,,,,,,,,,,
"Autres frais de transaction : incluent les contestations de prélèvement, les retenues sur expédition",,,,,,,,,,,,,,,,,,,,,,,,,,
"Autre : inclut les montants non-liés aux commandes. Pour de plus amples renseignements, consultez les colonnes ""Type"" et ""Description"" pour chaque commande.",,,,,,,,,,,,,,,,,,,,,,,,,,
date/heure,numéro de versement,type,numéro de la commande,sku,description,quantité,Marketplace,traitement,ville d'où provient la commande,Région d'où provient la commande,code postal de la commande,Modèle de perception des taxes,ventes de produits,Taxes sur la vente des produits,crédits d'expédition,taxe sur les crédits d’expédition,crédits sur l'emballage cadeau,Taxes sur les crédits cadeaux,Rabais promotionnels,Taxes sur les remises promotionnelles,Taxes retenues sur le site de vente,frais de vente,Frais Expédié par Amazon,autres frais de transaction,autre,total
17 mai 2024 22:04:19 UTC,21255358532,Commande,407-4594500-7721909,D6-VI5T-0HJV,"Multi Pet Collier apaisant pour Chien 25 Pouces - Collier pour Chien aux phéromones, ingrédient sûr - Collier apaisant imperméable pour Chiens - C",1,amazon.fr,Amazon,Gentilly,France,94250,MarketplaceFacilitator,"17,46","3,49","3,32","0,67",0,0,0,0,"-4,16","-3,24","-6,12",0,0,"11,42"
18 mai 2024 11:43:56 UTC,21255358532,Frais de stock Expédié par Amazon,,,Frais de transport entrant ,,Amazon.fr,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18 mai 2024 11:43:56 UTC,21255358532,Frais de stock Expédié par Amazon,,,Frais du service de transport entrant,,Amazon.fr,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18 mai 2024 11:49:13 UTC,21255358532,Frais de stock Expédié par Amazon,,,Frais de transport entrant ,,Amazon.fr,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18 mai 2024 11:49:13 UTC,21255358532,Frais de stock Expédié par Amazon,,,Frais du service de transport entrant,,Amazon.fr,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18 mai 2024 18:05:13 UTC,21255358532,Remboursement,408-8617997-4842751,D6-VI5T-0HJV,"Multi Pet Collier apaisant pour Chien 25 Pouces - Collier pour Chien aux phéromones, ingrédient sûr - Collier apaisant imperméable pour Chiens - C",1,amazon.fr,Amazon,Noves,Bouches du Rhône,13550,MarketplaceFacilitator,"-17,46","-3,49",0,0,0,0,0,0,"3,49","2,59",0,0,0,"-14,87"
18 mai 2024 20:16:05 UTC,21255358532,Remboursement,405-6957074-6329103,D6-VI5T-0HJV,"Multi Pet Collier apaisant pour Chien 25 Pouces - Collier pour Chien aux phéromones, ingrédient sûr - Collier apaisant imperméable pour Chiens - C",1,amazon.fr,Amazon,saint géréon,,44150,MarketplaceFacilitator,"-17,46","-3,49",0,0,0,0,0,0,"3,49","2,59",0,0,0,"-14,87"
18 mai 2024 21:21:46 UTC,21255358532,Commande,406-1318991-1323539,VQ-0EIJ-FTU1,6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu,1,amazon.fr,Amazon,NIEDERHAUSBERGEN,,67207,MarketplaceFacilitator,"29,96","5,99",0,0,0,0,0,0,"-5,99","-5,55","-5,92",0,0,"18,49"
19 mai 2024 09:33:05 UTC,21255358532,Remboursement,403-9340014-6522737,D6-VI5T-0HJV,"Multi Pet Collier apaisant pour Chien 25 Pouces - Collier pour Chien aux phéromones, ingrédient sûr - Collier apaisant imperméable pour Chiens - C",1,amazon.fr,Amazon,Lissieu,,69380,MarketplaceFacilitator,"-17,46","-3,49",0,0,0,0,0,0,"3,49","2,59",0,0,0,"-14,87"
19 mai 2024 09:41:42 UTC,21255358532,Remboursement,403-5654276-0450747,D6-VI5T-0HJV,"Multi Pet Collier apaisant pour Chien 25 Pouces - Collier pour Chien aux phéromones, ingrédient sûr - Collier apaisant imperméable pour Chiens - C",1,amazon.fr,Amazon,couzon au mont d or,,69270,MarketplaceFacilitator,"-17,46","-3,49",0,0,0,0,0,0,"3,49","2,59",0,0,0,"-14,87"
19 mai 2024 16:05:17 UTC,21255358532,Frais de service,,,Prix de la publicité,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,"-1,11",0,"-1,11"
20 mai 2024 01:07:56 UTC,21255358532,Commande,403-1815271-8133905,VQ-0EIJ-FTU1,6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu,1,amazon.fr,Amazon,St Maurice Sur Fessard,,45700,MarketplaceFacilitator,"29,96","5,99",0,0,0,0,0,0,"-5,99","-5,55","-5,92",0,0,"18,49"
20 mai 2024 13:40:34 UTC,21255358532,Frais de service,,,Prix de la publicité,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,"-54,71",0,"-54,71"
20 mai 2024 14:50:19 UTC,21255358532,Commande,405-4554371-3933152,VQ-0EIJ-FTU1,6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu,1,amazon.fr,Amazon,Pornic,,44210,,"35,95",0,0,0,0,0,0,0,0,"-5,55","-5,92",0,0,"24,48"
21 mai 2024 01:16:28 UTC,21255358532,Commande,404-1973033-9585958,VQ-0EIJ-FTU1,6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu,1,amazon.fr,Amazon,St Denis De L Hotel,,45550,MarketplaceFacilitator,"29,96","5,99",0,0,0,0,0,0,"-5,99","-5,55","-5,92",0,0,"18,49"
21 mai 2024 09:57:15 UTC,21255358532,Commande,404-2833181-4849120,VQ-0EIJ-FTU1,6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu,1,amazon.fr,Amazon,Henin Beaumont,,62110,MarketplaceFacilitator,"29,96","5,99","0,83","0,17",0,0,"-0,83","-0,17","-5,99","-5,55","-5,92",0,0,"18,49"
21 mai 2024 20:05:50 UTC,21255358532,Commande,404-0172017-7501954,VQ-0EIJ-FTU1,6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu,1,amazon.fr,Amazon,REHERREY,,54120,MarketplaceFacilitator,"29,96","5,99",0,0,0,0,0,0,"-5,99","-5,55","-5,92",0,0,"18,49"
22 mai 2024 01:14:34 UTC,21255358532,Commande,403-6046141-1094708,VQ-0EIJ-FTU1,6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu,1,amazon.fr,Amazon,Chatou,,78400,MarketplaceFacilitator,"29,96","5,99",0,0,0,0,0,0,"-5,99","-5,55","-5,92",0,0,"18,49"
22 mai 2024 07:50:45 UTC,21255358532,Frais de stock Expédié par Amazon,,,Frais de transport entrant ,,Amazon.fr,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,"-20,23","-20,23"
22 mai 2024 07:50:45 UTC,21255358532,Frais de stock Expédié par Amazon,,,Frais du service de transport entrant,,Amazon.fr,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22 mai 2024 11:59:35 UTC,21255358532,Remboursement,402-0501825-3576304,D6-VI5T-0HJV,"Multi Pet Collier apaisant pour Chien 25 Pouces - Collier pour Chien aux phéromones, ingrédient sûr - Collier apaisant imperméable pour Chiens - C",1,amazon.fr,Amazon,La Grande-Motte,,34280,MarketplaceFacilitator,"-17,46","-3,49",0,0,0,0,0,0,"3,49","2,59",0,0,0,"-14,87"
23 mai 2024 10:52:30 UTC,21255358532,Remboursement,407-7844643-7097934,D6-VI5T-0HJV,"Multi Pet Collier apaisant pour Chien 25 Pouces - Collier pour Chien aux phéromones, ingrédient sûr - Collier apaisant imperméable pour Chiens - C",1,amazon.fr,Amazon,Férolles-Attilly,,77150,MarketplaceFacilitator,"-17,46","-3,49",0,0,0,0,0,0,"3,49","2,59",0,0,0,"-14,87"
24 mai 2024 11:16:35 UTC,21255358532,Commande,404-3093174-2577105,VQ-0EIJ-FTU1,6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu,1,amazon.fr,Amazon,Six-Fours-les-Plages,,83140,MarketplaceFacilitator,"29,96","5,99",0,0,0,0,0,0,"-5,99","-5,55","-5,92",0,0,"18,49"
24 mai 2024 11:32:43 UTC,21255358532,Frais de stock Expédié par Amazon,,,Frais de transport entrant ,,Amazon.fr,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,"-4,98","-4,98"
24 mai 2024 11:32:43 UTC,21255358532,Frais de stock Expédié par Amazon,,,Frais du service de transport entrant,,Amazon.fr,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24 mai 2024 15:01:00 UTC,21255358532,Commande,171-0923650-8564321,VQ-0EIJ-FTU1,6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu,1,amazon.fr,Amazon,CAPESTANG,,34310,MarketplaceFacilitator,"29,96","5,99",0,0,0,0,0,0,"-5,99","-5,55","-5,92",0,0,"18,49"
24 mai 2024 17:59:02 UTC,21255358532,Commande,406-0845327-0316331,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Arcueil,,94110,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
24 mai 2024 17:59:54 UTC,21255358532,Commande,408-3456059-3987534,VQ-0EIJ-FTU1,6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu,1,amazon.fr,Amazon,ROUEN,,76000,MarketplaceFacilitator,"29,96","5,99",0,0,0,0,0,0,"-5,99","-5,55","-5,92",0,0,"18,49"
24 mai 2024 18:57:13 UTC,21255358532,Commande,171-5278503-5291507,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Les Mesnuls,,78490,MarketplaceFacilitator,"41,67","8,33",0,0,0,0,0,0,"-8,33","-7,73","-5,18",0,0,"28,76"
24 mai 2024 22:11:03 UTC,21255358532,Commande,171-3729744-4814730,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Tarare,,69170,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
25 mai 2024 10:56:38 UTC,21255358532,Commande,405-8900243-4156352,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Cadenet,,84160,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
25 mai 2024 11:40:12 UTC,21255358532,Commande,407-7385161-0218746,XS-IXSW-6346,2 Paquets Solaire Repulsif Taupe - Répulsif Taupe Atheta - Anti Taupe - Répulsif Serpent - Rongeurs Snake Repole Mole Control pour pelouse Jardin ex,3,amazon.fr,Amazon,Schrassig,,5364,MarketplaceFacilitator,"79,86","13,59","5,12","0,87",0,0,"-5,12","-0,87","-13,59","-14,82","-15,54",0,0,"49,50"
25 mai 2024 14:51:16 UTC,21255358532,Frais de service,,,Prix de la publicité,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,"-155,25",0,"-155,25"
25 mai 2024 16:42:56 UTC,21255358532,Commande,406-3104765-1559517,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Argenteuil,,95100,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
25 mai 2024 16:59:28 UTC,21255358532,Commande,406-7917083-0299519,XS-IXSW-6346,2 Paquets Solaire Repulsif Taupe - Répulsif Taupe Atheta - Anti Taupe - Répulsif Serpent - Rongeurs Snake Repole Mole Control pour pelouse Jardin ex,1,amazon.fr,Amazon,Etrechy,,91580,MarketplaceFacilitator,"26,62","5,33",0,0,0,0,0,0,"-5,33","-4,94","-5,18",0,0,"16,50"
25 mai 2024 16:59:51 UTC,21255358532,Commande,171-8153791-0770756,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Paris,,75016,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
25 mai 2024 17:00:29 UTC,21255358532,Commande,406-0912079-2217907,VQ-0EIJ-FTU1,6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu,1,amazon.fr,Amazon,Marzan,,56130,MarketplaceFacilitator,"29,96","5,99",0,0,0,0,0,0,"-5,99","-5,55","-5,92",0,0,"18,49"
25 mai 2024 23:01:36 UTC,21255358532,Commande,407-5267338-9657914,XS-IXSW-6346,2 Paquets Solaire Repulsif Taupe - Répulsif Taupe Atheta - Anti Taupe - Répulsif Serpent - Rongeurs Snake Repole Mole Control pour pelouse Jardin ex,1,amazon.fr,Amazon,Vosne Romanee,,21700,MarketplaceFacilitator,"26,62","5,33",0,0,0,0,0,0,"-5,33","-4,94","-5,18",0,0,"16,50"
25 mai 2024 23:02:57 UTC,21255358532,Commande,408-6656556-8816328,XS-IXSW-6346,2 Paquets Solaire Repulsif Taupe - Répulsif Taupe Atheta - Anti Taupe - Répulsif Serpent - Rongeurs Snake Repole Mole Control pour pelouse Jardin ex,1,amazon.fr,Amazon,LANDAS,,59310,MarketplaceFacilitator,"26,62","5,33","0,66","0,13",0,0,"-0,66","-0,13","-5,33","-4,94","-5,18",0,0,"16,50"
25 mai 2024 23:03:29 UTC,21255358532,Commande,407-7927593-6383545,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Ronchin,,59790,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
26 mai 2024 03:06:18 UTC,21255358532,Commande,408-8726950-2271528,VQ-0EIJ-FTU1,6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu,1,amazon.fr,Amazon,Marsilly,,17137,MarketplaceFacilitator,"29,96","5,99",0,0,0,0,0,0,"-5,99","-5,55","-5,92",0,0,"18,49"
26 mai 2024 14:30:28 UTC,21255358532,Commande,407-4218294-8047521,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,La Celle Saint-Cloud,France,78170,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
26 mai 2024 17:40:46 UTC,21255358532,Commande,408-5324703-6153126,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,tourcoing,,59200,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
26 mai 2024 20:04:01 UTC,21255358532,Commande,403-9801122-5491565,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Cergy,,95000,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
26 mai 2024 21:29:55 UTC,21255358532,Commande,405-8408878-3361128,VQ-0EIJ-FTU1,6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu,1,amazon.fr,Amazon,78114 MAGNY-LES-HAMEAUX,Yvelines,78114,MarketplaceFacilitator,"29,96","5,99",0,0,0,0,0,0,"-5,99","-5,55","-5,92",0,0,"18,49"
26 mai 2024 21:59:30 UTC,21255358532,Commande,405-6961214-0317907,VQ-0EIJ-FTU1,6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu,1,amazon.fr,Amazon,Avessac,,44460,MarketplaceFacilitator,"29,96","5,99",0,0,0,0,0,0,"-5,99","-5,55","-5,92",0,0,"18,49"
26 mai 2024 22:04:07 UTC,21255358532,Commande,171-6764034-7551511,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,lugaignac,,33420,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
26 mai 2024 22:04:29 UTC,21255358532,Commande,403-2074375-5802767,VQ-0EIJ-FTU1,6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu,1,amazon.fr,Amazon,Bidart,,64210,MarketplaceFacilitator,"29,96","5,99",0,0,0,0,0,0,"-5,99","-5,55","-5,92",0,0,"18,49"
26 mai 2024 22:28:36 UTC,21255358532,Commande,408-2394486-1969138,VQ-0EIJ-FTU1,6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu,1,amazon.fr,Amazon,Dugny,,93440,MarketplaceFacilitator,"29,96","5,99",0,0,0,0,0,0,"-5,99","-5,55","-5,92",0,0,"18,49"
27 mai 2024 00:01:04 UTC,21255358532,Commande,407-8008620-1394738,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Montreuil,,93100,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
27 mai 2024 01:09:12 UTC,21255358532,Commande,404-9091285-4313148,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,SAINT BRICE EN COGLES,,35460,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
27 mai 2024 07:16:39 UTC,22285674122,Commande,171-5157185-1832348,UB-7N8Z-W3RP,"KEXMY Répulsif Ultrasons Anti Rongeur,Ultrason Souris Et Rats,Loirs - Alternative Efficace aux Pièges à Souris ou au Raticide,Repulsif Moustique (6",1,amazon.fr,Amazon,Cherbourg-Octeville,,50130,MarketplaceFacilitator,"33,29","6,66",0,0,0,0,0,0,"-6,66","-6,17","-5,18",0,0,"21,94"
