"Inclut les transactions Amazon Marketplace, Expédié par Amazon et Amazon Webstore"
"Tous les montants sont en EUR, sauf mention contraire."
"Définitions :"
"Taxes collectées sur les ventes : inclut les taxes collectées auprès des acheteurs sur la vente de produits, la livraison et l'emballage."
"Frais de vente : Incluent des frais de clôture variable et des frais de référence."
"Autres frais de transaction : incluent les contestations de prélèvement, les retenues sur expédition"
"Autre : inclut les montants non-liés aux commandes. Pour de plus amples renseignements, consultez les colonnes ""Type"" et ""Description"" pour chaque commande."
"date/heure","numéro de versement","type","numéro de la commande","sku","description","quantité","Marketplace","traitement","ville d'où provient la commande","Région d'où provient la commande","code postal de la commande","Modèle de perception des taxes","ventes de produits","Taxes sur la vente des produits","crédits d'expédition","taxe sur les crédits d’expédition","crédits sur l'emballage cadeau","Taxes sur les crédits cadeaux","Rabais promotionnels","Taxes sur les remises promotionnelles","Taxes retenues sur le site de vente","frais de vente","Frais Expédié par Amazon","autres frais de transaction","autre","total"
"9 juin 2024 06:27:05 UTC","22308759322","Frais de stock Expédié par Amazon","","","Frais de stockage Expédié par Amazon","","Amazon.fr","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-0,21","-0,21"
"9 juin 2024 15:22:28 UTC","22308759322","Commande","406-8964949-4397966","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Ghlin (Mons) belgique","Hainaut","7011","MarketplaceFacilitator","29,96","6,29","0","0","0","0","0","0","-6,29","-6,66","-5,92","0","0","17,38"
"9 juin 2024 21:41:10 UTC","22308759322","Commande","402-9039076-0825153","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","FONTENAY LE FLEURY","","78330","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"9 juin 2024 21:41:19 UTC","22308759322","Commande","405-8696748-6179554","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Paris","","75007","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"9 juin 2024 21:48:43 UTC","22308759322","Commande","406-2021278-5319513","5N-OK63-I1GB","Collier Anti Puces pour Chat - Collier Anti Puces Chat - Collier Anti Puce 25 Pouces - Collier Anti Puce Chat d'une Durée De 12 Mois","1","amazon.fr","Amazon","Saint Cloud","","92210","MarketplaceFacilitator","21,62","4,33","0","0","0","0","0","0","-4,33","-4,81","-2,80","0","0","14,01"
"9 juin 2024 22:37:29 UTC","22308759322","Commande","407-4863416-2621916","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Albi","","81000","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"10 juin 2024 03:58:37 UTC","22308759322","Commande","171-5839552-5393114","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","St Astier","","47120","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"10 juin 2024 04:18:30 UTC","22308759322","Commande","171-0496133-3552366","5N-OK63-I1GB","Collier Anti Puces pour Chat - Collier Anti Puces Chat - Collier Anti Puce 25 Pouces - Collier Anti Puce Chat d'une Durée De 12 Mois","1","amazon.fr","Amazon","Oradour Sur Vayres","Nouvelle Aquitaine","87150","MarketplaceFacilitator","21,62","4,33","0","0","0","0","0","0","-4,33","-4,81","-2,80","0","0","14,01"
"10 juin 2024 11:01:41 UTC","22308759322","Commande","405-2740005-5528343","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Theix Noyalo","","56450","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"10 juin 2024 13:09:30 UTC","22308759322","Frais de service","","","Prix de la publicité","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","-157,17","-31,43","-188,60"
"10 juin 2024 14:48:13 UTC","22308759322","Commande","404-3889070-6621108","5N-OK63-I1GB","Collier Anti Puces pour Chat - Collier Anti Puces Chat - Collier Anti Puce 25 Pouces - Collier Anti Puce Chat d'une Durée De 12 Mois","1","amazon.fr","Amazon","Pontault Combault","","77340","MarketplaceFacilitator","21,62","4,33","0","0","0","0","0","0","-4,33","-4,81","-2,80","0","0","14,01"
"10 juin 2024 14:50:40 UTC","22308759322","Commande","407-8167040-6992354","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","la roche sur yon","","85000","MarketplaceFacilitator","29,96","5,99","3,32","0,67","0","0","-3,32","-0,67","-5,99","-6,66","-5,92","0","0","17,38"
"10 juin 2024 15:17:59 UTC","22308759322","Commande","404-1313576-0592331","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Paris","","75017","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"10 juin 2024 15:19:37 UTC","22308759322","Commande","405-7329705-9966748","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Wecker","","6868","MarketplaceFacilitator","29,96","5,09","5,12","0,87","0","0","-5,12","-0,87","-5,09","-6,66","-5,92","0","0","17,38"
"10 juin 2024 15:27:18 UTC","22308759322","Commande","407-4091188-2136303","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Coursan","","11110","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"10 juin 2024 21:28:59 UTC","22308759322","Commande","171-9276389-4130739","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","CHUYER","Loire","42410","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"11 juin 2024 01:01:01 UTC","22308759322","Commande","406-2975371-8895523","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Yerres","","91330","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"11 juin 2024 03:51:54 UTC","22308759322","Commande","403-1153376-3858758","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","DRUILLAT","","01160","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"11 juin 2024 13:52:06 UTC","22308759322","Commande","402-5623986-3617132","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Claret","","34270","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"11 juin 2024 14:51:27 UTC","22308759322","Commande","408-1019920-9337920","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Saint-André-de-Cubzac","","33240","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"11 juin 2024 14:51:56 UTC","22308759322","Commande","406-8647336-7142701","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Layrisse","","65380","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"11 juin 2024 17:15:32 UTC","22308759322","Commande","402-0192849-4155503","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Paris","","75004","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"12 juin 2024 07:43:06 UTC","22308759322","Commande","403-4608932-9501930","5N-OK63-I1GB","Collier Anti Puces pour Chat - Collier Anti Puces Chat - Collier Anti Puce 25 Pouces - Collier Anti Puce Chat d'une Durée De 12 Mois","1","amazon.fr","Amazon","TOULOUSE","FRANCE","31300","MarketplaceFacilitator","21,62","4,33","0","0","0","0","0","0","-4,33","-4,81","-2,80","0","0","14,01"
"12 juin 2024 07:48:51 UTC","22308759322","Commande","404-3183095-2697129","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Taverny","","95150","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"12 juin 2024 11:10:17 UTC","22308759322","Commande","406-4910975-1285947","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","CALIGNY","","61100","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"12 juin 2024 13:50:03 UTC","22308759322","Commande","402-0228031-2810735","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Chevry","","01170","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"12 juin 2024 18:28:28 UTC","22308759322","Commande","403-4590561-6382758","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Montauban","France","82000","MarketplaceFacilitator","29,96","5,99","3,32","0,67","0","0","0","0","-6,66","-6,66","-9,24","0","0","17,38"
"12 juin 2024 21:03:39 UTC","22308759322","Commande","404-4964845-0789169","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Niederhausbergen","","67207","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"12 juin 2024 22:15:47 UTC","22308759322","Commande","171-0532784-7753904","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Strasbourg","","67000","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"12 juin 2024 23:27:33 UTC","22308759322","Commande","405-2769329-6659540","5N-OK63-I1GB","Collier Anti Puces pour Chat - Collier Anti Puces Chat - Collier Anti Puce 25 Pouces - Collier Anti Puce Chat d'une Durée De 12 Mois","1","amazon.fr","Amazon","LOUVRES","","95380","MarketplaceFacilitator","21,62","4,33","0","0","0","0","0","0","-4,33","-4,81","-2,80","0","0","14,01"
"13 juin 2024 09:18:04 UTC","22400731862","Frais de stock Expédié par Amazon","","","Frais de transport entrant ","","Amazon.fr","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-19,82","-19,82"
"13 juin 2024 09:18:04 UTC","22400731862","Frais de stock Expédié par Amazon","","","Frais du service de transport entrant","","Amazon.fr","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-0,12","-0,12"
"13 juin 2024 10:49:45 UTC","22400731862","Frais de service","","","Prix de la publicité","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","-211,69","-42,34","-254,03"
"13 juin 2024 14:40:27 UTC","22400731862","Commande","402-5787067-8345142","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","ST JEAN ST NICOLAS","","05260","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"13 juin 2024 14:48:49 UTC","22400731862","Commande","408-4409738-2911558","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Le Taillan Medoc","","33320","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"13 juin 2024 15:29:00 UTC","22400731862","Commande","408-5928921-5288369","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Roquebrune Cap Martin","","06190","","35,95","0","0","0","0","0","0","0","0","-6,66","-5,92","0","0","23,37"
"13 juin 2024 18:36:54 UTC","22400731862","Commande","405-7882862-1803545","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Anglet","","64600","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"13 juin 2024 18:37:46 UTC","22400731862","Commande","403-5153665-4424332","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","VILLEFONTAINE","","38090","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"14 juin 2024 01:01:40 UTC","22400731862","Commande","406-0872577-5894716","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Herrlisheim","","67850","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"14 juin 2024 01:14:18 UTC","22400731862","Commande","171-0266813-7898746","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Paris","Île-de-France","75017","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"14 juin 2024 01:31:07 UTC","22400731862","Commande","406-7935610-1457142","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Douvres","","01500","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"14 juin 2024 07:51:31 UTC","22400731862","Commande","407-2358582-1097164","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Ablis","","78660","MarketplaceFacilitator","29,96","5,99","3,32","0,67","0","0","-3,32","-0,67","-5,99","-6,66","-5,92","0","0","17,38"
"14 juin 2024 18:14:38 UTC","22400731862","Remboursement","406-8647336-7142701","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Layrisse","","65380","MarketplaceFacilitator","-29,96","-5,99","0","0","0","0","0","0","5,99","5,33","0","0","0","-24,63"
"14 juin 2024 18:36:52 UTC","22400731862","Commande","404-3780541-9577904","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","SAINT PAUL-DE-JARRAT","","09000","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"14 juin 2024 19:00:45 UTC","22400731862","Commande","403-6462303-0991502","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","CHARLEVAL","","13350","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"15 juin 2024 03:49:10 UTC","22400731862","Commande","402-9842268-8633948","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","AULNAY SOUS BOIS","SEINE SAINT DENIS","93600","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"15 juin 2024 10:18:47 UTC","22400731862","Commande","406-8125286-5273907","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Amfreville-Saint-Amand","","27370","MarketplaceFacilitator","29,96","5,99","0,42","0,08","0","0","-0,42","-0,08","-5,99","-6,66","-5,92","0","0","17,38"
"15 juin 2024 11:46:57 UTC","22400731862","Commande","405-2256084-7141943","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Monaco","Monaco","98000","MarketplaceFacilitator","29,96","5,99","3,32","0,67","0","0","-3,32","-0,67","-5,99","-6,66","-5,92","0","0","17,38"
"15 juin 2024 12:57:15 UTC","22400731862","Commande","403-5416382-3430752","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Mathay","","25700","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"15 juin 2024 13:13:31 UTC","22400731862","Commande","406-1244999-4953118","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","sombreffe","","5140","MarketplaceFacilitator","29,96","6,29","0","0","0","0","0","0","-6,29","-6,66","-5,92","0","0","17,38"
"15 juin 2024 14:02:51 UTC","22400731862","Commande","408-7399138-7168314","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Praz sur Arly","","74120","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"15 juin 2024 15:06:30 UTC","22400731862","Commande","405-9565487-6461916","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Barbentane","","13570","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"16 juin 2024 01:25:47 UTC","22400731862","Commande","407-2688561-0214735","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Valence","","26000","","35,95","0","0","0","0","0","0","0","0","-6,66","-5,92","0","0","23,37"
"16 juin 2024 01:26:15 UTC","22400731862","Commande","403-0041017-6918733","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Portes les valence","","26800","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"16 juin 2024 01:47:10 UTC","22400731862","Commande","171-4273267-7964304","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","Saclas","","91690","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"16 juin 2024 03:32:02 UTC","22400731862","Commande","407-9348464-0024366","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","BONDOUFLE","","91070","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
"16 juin 2024 04:28:17 UTC","22400731862","Commande","406-8266256-2391539","SN-84UG-BYLL","6PCS Bug Zapper - Pièges à Mouches d'intérieur pour Un Usage Domestique - Attrape-Mouches d'intérieur - Fly Zapper - Tueur de Mouches électroniqu","1","amazon.fr","Amazon","FAVERGES","","74210","MarketplaceFacilitator","29,96","5,99","0","0","0","0","0","0","-5,99","-6,66","-5,92","0","0","17,38"
